transaction_id,timestamp,amount_sar,payment_method,item_category,staff_id
BKRY-20250418-1402,2025-04-18 18:40:31,34.07,mada,bread,STF03
BKRY-20250418-1403,2025-04-18 19:12:19,39.08,cash,pastries,STF03
BKRY-20250418-1404,2025-04-18 19:22:09,19.14,mada,beverages,STF03
BKRY-20250418-1405,2025-04-18 19:55:35,34.59,mada,pastries,STF02
BKRY-20250418-1406,2025-04-18 19:56:34,52.1,cash,sweets,STF02
BKRY-20250418-1407,2025-04-18 20:06:31,18.78,cash,pastries,STF03
BKRY-20250418-1408,2025-04-18 20:14:41,35.19,mada,sweets,STF02
BKRY-20250418-1409,2025-04-18 20:52:06,28.99,cash,pastries,STF03
BKRY-20250418-1410,2025-04-18 21:29:11,39.34,mada,pastries,STF01
BKRY-20250418-1411,2025-04-18 21:31:13,30.09,cash,sweets,STF02
BKRY-20250418-1412,2025-04-18 21:33:09,21.58,cash,beverages,STF01
BKRY-20250419-1413,2025-04-19 05:14:08,30.42,mada,pastries,STF03
BKRY-20250419-1414,2025-04-19 05:59:25,30.03,cash,savory,STF01
BKRY-20250419-1415,2025-04-19 06:00:38,28.01,cash,beverages,STF03
BKRY-20250419-1416,2025-04-19 06:03:15,49.8,credit,bread,STF03
BKRY-20250419-1417,2025-04-19 06:07:40,14.63,cash,pastries,STF01
BKRY-20250419-1418,2025-04-19 06:19:37,31.06,mada,pastries,STF01
BKRY-20250419-1419,2025-04-19 06:21:02,23.86,cash,pastries,STF01
BKRY-20250419-1420,2025-04-19 06:24:11,32.9,cash,bread,STF03
BKRY-20250419-1421,2025-04-19 06:29:27,50.83,credit,beverages,STF01
BKRY-20250419-1422,2025-04-19 06:36:50,40.66,mada,beverages,STF02
BKRY-20250419-1423,2025-04-19 06:53:35,37.5,credit,pastries,STF02
BKRY-20250419-1424,2025-04-19 07:02:16,34.68,credit,bread,STF02
BKRY-20250419-1425,2025-04-19 07:08:42,28.74,cash,pastries,STF03
BKRY-20250419-1426,2025-04-19 07:14:28,17.69,cash,beverages,STF02
BKRY-20250419-1427,2025-04-19 07:34:03,20.48,cash,pastries,STF01
BKRY-20250419-1428,2025-04-19 07:37:51,78.0,mada,pastries,STF01
BKRY-20250419-1429,2025-04-19 07:39:29,26.79,mada,pastries,STF02
BKRY-20250419-1430,2025-04-19 07:45:41,32.32,cash,bread,STF02
BKRY-20250419-1431,2025-04-19 07:49:53,47.9,cash,pastries,STF01
BKRY-20250419-1432,2025-04-19 07:56:58,34.92,mada,beverages,STF01
BKRY-20250419-1433,2025-04-19 08:01:54,31.57,mada,bread,STF02
BKRY-20250419-1434,2025-04-19 08:01:56,17.0,mada,savory,STF03
BKRY-20250419-1435,2025-04-19 08:29:00,42.38,mada,beverages,STF03
BKRY-20250419-1436,2025-04-19 08:36:24,22.42,mada,beverages,STF02
BKRY-20250419-1437,2025-04-19 08:37:43,30.26,mada,savory,STF03
BKRY-20250419-1438,2025-04-19 08:53:12,27.64,cash,pastries,STF01
BKRY-20250419-1439,2025-04-19 08:54:24,30.13,credit,bread,STF02
BKRY-20250419-1440,2025-04-19 08:59:21,34.15,mada,bread,STF03
BKRY-20250419-1441,2025-04-19 09:04:28,34.63,mada,bread,STF01
BKRY-20250419-1442,2025-04-19 09:21:36,24.63,cash,beverages,STF01
BKRY-20250419-1443,2025-04-19 09:22:18,46.49,mada,sweets,STF01
BKRY-20250419-1444,2025-04-19 09:27:21,15.61,mada,beverages,STF01
BKRY-20250419-1445,2025-04-19 09:39:21,22.16,mada,bread,STF01
BKRY-20250419-1446,2025-04-19 09:52:48,38.31,mada,pastries,STF02
BKRY-20250419-1447,2025-04-19 09:54:55,49.21,cash,bread,STF03
BKRY-20250419-1448,2025-04-19 10:00:36,31.4,mada,beverages,STF02
BKRY-20250419-1449,2025-04-19 10:06:49,24.79,mada,bread,STF02
BKRY-20250419-1450,2025-04-19 10:23:52,31.97,mada,beverages,STF02
BKRY-20250419-1451,2025-04-19 11:15:30,32.39,mada,pastries,STF02
BKRY-20250419-1452,2025-04-19 11:20:58,32.92,mada,beverages,STF01
BKRY-20250419-1453,2025-04-19 11:21:12,31.81,mada,bread,STF02
BKRY-20250419-1454,2025-04-19 11:39:14,23.42,cash,beverages,STF03
BKRY-20250419-1455,2025-04-19 11:52:23,15.38,credit,bread,STF03
BKRY-20250419-1456,2025-04-19 11:55:17,29.28,credit,bread,STF02
BKRY-20250419-1457,2025-04-19 12:03:24,23.16,cash,bread,STF01
BKRY-20250419-1458,2025-04-19 12:22:08,17.75,cash,savory,STF02
BKRY-20250419-1459,2025-04-19 12:29:33,23.11,mada,beverages,STF01
BKRY-20250419-1460,2025-04-19 12:31:22,32.78,mada,savory,STF01
BKRY-20250419-1461,2025-04-19 13:21:49,21.33,mada,pastries,STF03
BKRY-20250419-1462,2025-04-19 13:22:21,29.47,mada,beverages,STF01
BKRY-20250419-1463,2025-04-19 13:27:27,16.48,mada,pastries,STF03
BKRY-20250419-1464,2025-04-19 13:42:46,35.63,mada,sweets,STF02
BKRY-20250419-1465,2025-04-19 13:50:38,15.59,mada,pastries,STF01
BKRY-20250419-1466,2025-04-19 13:58:09,16.91,cash,pastries,STF03
BKRY-20250419-1467,2025-04-19 14:04:20,28.5,mada,bread,STF03
BKRY-20250419-1468,2025-04-19 14:07:21,37.38,mada,sweets,STF01
BKRY-20250419-1469,2025-04-19 14:11:14,50.52,mada,bread,STF01
BKRY-20250419-1470,2025-04-19 14:26:33,22.42,mada,bread,STF01
BKRY-20250419-1471,2025-04-19 15:08:46,16.22,mada,pastries,STF02
BKRY-20250419-1472,2025-04-19 15:30:00,24.04,mada,pastries,STF03
BKRY-20250419-1473,2025-04-19 15:33:00,26.9,mada,bread,STF02
BKRY-20250419-1474,2025-04-19 15:44:44,48.39,mada,sweets,STF03
BKRY-20250419-1475,2025-04-19 15:45:45,45.62,mada,pastries,STF02
BKRY-20250419-1476,2025-04-19 16:03:30,52.04,mada,pastries,STF01
BKRY-20250419-1477,2025-04-19 16:25:02,29.35,mada,pastries,STF01
BKRY-20250419-1478,2025-04-19 16:39:18,39.39,mada,beverages,STF02
BKRY-20250419-1479,2025-04-19 16:51:28,18.96,mada,bread,STF01
BKRY-20250419-1480,2025-04-19 17:07:26,42.28,mada,bread,STF01
BKRY-20250419-1481,2025-04-19 17:47:18,43.73,cash,savory,STF01
BKRY-20250419-1482,2025-04-19 18:00:31,33.36,mada,pastries,STF01
BKRY-20250419-1483,2025-04-19 18:38:24,27.03,cash,bread,STF02
BKRY-20250419-1484,2025-04-19 19:45:03,45.11,credit,beverages,STF01
BKRY-20250419-1485,2025-04-19 20:33:23,17.09,mada,bread,STF02
BKRY-20250420-1486,2025-04-20 05:01:47,39.82,credit,pastries,STF01
BKRY-20250420-1487,2025-04-20 05:47:47,23.3,cash,pastries,STF01
BKRY-20250420-1488,2025-04-20 05:51:08,20.27,mada,beverages,STF03
BKRY-20250420-1489,2025-04-20 06:18:10,41.96,mada,pastries,STF03
BKRY-20250420-1490,2025-04-20 06:22:00,28.22,mada,pastries,STF02
BKRY-20250420-1491,2025-04-20 06:32:20,23.85,cash,bread,STF02
BKRY-20250420-1492,2025-04-20 06:46:54,14.84,cash,beverages,STF03
BKRY-20250420-1493,2025-04-20 06:50:59,21.33,cash,pastries,STF03
BKRY-20250420-1494,2025-04-20 07:26:40,31.35,mada,beverages,STF03
BKRY-20250420-1495,2025-04-20 07:35:25,30.44,cash,pastries,STF01
BKRY-20250420-1496,2025-04-20 07:39:36,26.86,cash,pastries,STF02
BKRY-20250420-1497,2025-04-20 07:46:21,58.49,cash,pastries,STF03
BKRY-20250420-1498,2025-04-20 07:46:44,29.01,credit,pastries,STF03
BKRY-20250420-1499,2025-04-20 07:52:05,35.29,cash,pastries,STF03
BKRY-20250420-1500,2025-04-20 08:00:27,53.17,cash,sweets,STF01
BKRY-20250420-1501,2025-04-20 08:11:12,22.3,cash,bread,STF02
BKRY-20250420-1502,2025-04-20 08:25:22,18.68,credit,pastries,STF01
BKRY-20250420-1503,2025-04-20 08:28:12,33.69,mada,beverages,STF03
BKRY-20250420-1504,2025-04-20 08:30:58,31.6,mada,bread,STF02
BKRY-20250420-1505,2025-04-20 08:33:05,21.75,mada,pastries,STF03
BKRY-20250420-1506,2025-04-20 08:45:43,25.45,credit,sweets,STF02
BKRY-20250420-1507,2025-04-20 09:26:10,26.91,cash,beverages,STF03
BKRY-20250420-1508,2025-04-20 09:28:09,31.56,cash,pastries,STF02
BKRY-20250420-1509,2025-04-20 09:30:41,30.84,mada,savory,STF03
BKRY-20250420-1510,2025-04-20 09:48:32,19.51,mada,beverages,STF03
BKRY-20250420-1511,2025-04-20 09:49:46,28.13,credit,pastries,STF03
BKRY-20250420-1512,2025-04-20 09:53:08,45.22,mada,savory,STF02
BKRY-20250420-1513,2025-04-20 09:55:28,23.31,cash,pastries,STF03
BKRY-20250420-1514,2025-04-20 09:59:26,37.71,cash,beverages,STF01
BKRY-20250420-1515,2025-04-20 10:05:34,22.75,credit,bread,STF03
BKRY-20250420-1516,2025-04-20 10:19:48,20.83,mada,pastries,STF02
BKRY-20250420-1517,2025-04-20 10:31:18,37.43,cash,savory,STF02
BKRY-20250420-1518,2025-04-20 10:32:49,22.5,mada,sweets,STF02
BKRY-20250420-1519,2025-04-20 10:43:10,26.18,cash,beverages,STF02
BKRY-20250420-1520,2025-04-20 10:50:19,50.45,mada,pastries,STF01
BKRY-20250420-1521,2025-04-20 11:02:32,27.19,cash,sweets,STF03
BKRY-20250420-1522,2025-04-20 11:02:53,33.71,mada,beverages,STF02
BKRY-20250420-1523,2025-04-20 11:09:20,24.49,credit,pastries,STF03
BKRY-20250420-1524,2025-04-20 11:10:09,40.36,mada,savory,STF02
BKRY-20250420-1525,2025-04-20 11:15:28,43.35,mada,bread,STF03
BKRY-20250420-1526,2025-04-20 11:38:53,23.31,cash,beverages,STF01
BKRY-20250420-1527,2025-04-20 11:56:44,42.94,mada,pastries,STF03
BKRY-20250420-1528,2025-04-20 12:15:54,48.51,mada,beverages,STF01
BKRY-20250420-1529,2025-04-20 12:31:22,22.65,cash,pastries,STF01
BKRY-20250420-1530,2025-04-20 12:39:59,22.41,cash,sweets,STF03
BKRY-20250420-1531,2025-04-20 13:50:19,33.74,mada,pastries,STF03
BKRY-20250420-1532,2025-04-20 13:57:53,22.23,mada,pastries,STF02
BKRY-20250420-1533,2025-04-20 14:41:42,36.43,mada,beverages,STF01
BKRY-20250420-1534,2025-04-20 14:58:17,44.67,cash,beverages,STF01
BKRY-20250420-1535,2025-04-20 15:08:39,41.16,cash,pastries,STF01
BKRY-20250420-1536,2025-04-20 15:29:28,26.16,mada,savory,STF02
BKRY-20250420-1537,2025-04-20 15:35:56,30.51,cash,bread,STF02
BKRY-20250420-1538,2025-04-20 15:43:24,32.8,cash,pastries,STF01
BKRY-20250420-1539,2025-04-20 16:14:34,17.45,mada,beverages,STF01
BKRY-20250420-1540,2025-04-20 16:36:30,30.82,cash,beverages,STF02
BKRY-20250420-1541,2025-04-20 16:36:44,25.82,cash,beverages,STF02
BKRY-20250420-1542,2025-04-20 16:44:11,29.26,cash,beverages,STF01
BKRY-20250420-1543,2025-04-20 16:46:17,24.63,cash,pastries,STF02
BKRY-20250420-1544,2025-04-20 16:57:34,20.53,credit,beverages,STF03
BKRY-20250420-1545,2025-04-20 17:04:41,30.2,mada,bread,STF01
BKRY-20250420-1546,2025-04-20 17:04:41,18.73,credit,sweets,STF03
BKRY-20250420-1547,2025-04-20 17:08:33,27.48,credit,beverages,STF02
BKRY-20250420-1548,2025-04-20 17:12:39,37.42,mada,bread,STF01
BKRY-20250420-1549,2025-04-20 17:16:15,37.24,cash,pastries,STF01
BKRY-20250420-1550,2025-04-20 18:17:41,34.21,credit,savory,STF03
BKRY-20250420-1551,2025-04-20 18:30:41,34.37,mada,bread,STF01
BKRY-20250420-1552,2025-04-20 18:34:33,25.89,cash,beverages,STF01
BKRY-20250420-1553,2025-04-20 19:19:31,31.99,mada,sweets,STF01
BKRY-20250420-1554,2025-04-20 19:25:25,23.16,mada,bread,STF03
BKRY-20250420-1555,2025-04-20 19:27:48,43.29,cash,bread,STF01
BKRY-20250420-1556,2025-04-20 19:51:43,31.36,cash,pastries,STF02
BKRY-20250420-1557,2025-04-20 20:11:17,16.15,cash,beverages,STF03
BKRY-20250420-1558,2025-04-20 21:46:27,46.2,mada,beverages,STF01
BKRY-20250421-1559,2025-04-21 05:05:04,23.66,credit,savory,STF03
BKRY-20250421-1560,2025-04-21 05:06:50,28.24,credit,beverages,STF01
BKRY-20250421-1561,2025-04-21 05:20:16,31.49,mada,pastries,STF02
BKRY-20250421-1562,2025-04-21 06:24:59,31.13,mada,bread,STF01
BKRY-20250421-1563,2025-04-21 06:29:58,43.57,cash,bread,STF03
BKRY-20250421-1564,2025-04-21 06:31:19,11.7,mada,beverages,STF01
BKRY-20250421-1565,2025-04-21 06:45:46,21.24,cash,savory,STF03
BKRY-20250421-1566,2025-04-21 06:49:26,29.67,cash,beverages,STF01
BKRY-20250421-1567,2025-04-21 06:56:47,31.37,cash,bread,STF03
BKRY-20250421-1568,2025-04-21 07:00:21,22.31,credit,bread,STF03
BKRY-20250421-1569,2025-04-21 07:17:52,40.76,cash,sweets,STF02
BKRY-20250421-1570,2025-04-21 07:18:14,32.1,cash,beverages,STF03
BKRY-20250421-1571,2025-04-21 07:21:06,27.63,cash,beverages,STF03
BKRY-20250421-1572,2025-04-21 07:25:24,71.56,mada,savory,STF03
BKRY-20250421-1573,2025-04-21 07:27:21,22.92,cash,beverages,STF01
BKRY-20250421-1574,2025-04-21 07:27:42,16.8,mada,bread,STF02
BKRY-20250421-1575,2025-04-21 07:40:56,17.81,mada,pastries,STF03
BKRY-20250421-1576,2025-04-21 07:41:45,22.51,cash,bread,STF01
BKRY-20250421-1577,2025-04-21 07:46:17,30.24,credit,beverages,STF02
BKRY-20250421-1578,2025-04-21 07:46:42,25.02,mada,beverages,STF01
BKRY-20250421-1579,2025-04-21 07:52:47,24.29,cash,sweets,STF03
BKRY-20250421-1580,2025-04-21 08:19:26,43.07,cash,beverages,STF03
BKRY-20250421-1581,2025-04-21 08:24:14,20.95,mada,bread,STF02
BKRY-20250421-1582,2025-04-21 08:27:12,37.65,mada,beverages,STF03
BKRY-20250421-1583,2025-04-21 08:29:29,23.35,credit,beverages,STF03
BKRY-20250421-1584,2025-04-21 08:39:25,32.27,mada,beverages,STF03
BKRY-20250421-1585,2025-04-21 08:41:29,32.1,cash,bread,STF03
BKRY-20250421-1586,2025-04-21 08:41:32,26.94,mada,bread,STF01
BKRY-20250421-1587,2025-04-21 08:42:18,38.52,credit,beverages,STF03
BKRY-20250421-1588,2025-04-21 08:48:08,35.67,mada,pastries,STF02
BKRY-20250421-1589,2025-04-21 08:52:28,53.69,cash,sweets,STF03
BKRY-20250421-1590,2025-04-21 08:55:19,39.97,cash,pastries,STF01
BKRY-20250421-1591,2025-04-21 09:06:30,21.79,mada,bread,STF01
BKRY-20250421-1592,2025-04-21 09:07:25,23.09,cash,savory,STF02
BKRY-20250421-1593,2025-04-21 09:12:14,29.34,cash,beverages,STF02
BKRY-20250421-1594,2025-04-21 09:28:40,35.05,mada,savory,STF03
BKRY-20250421-1595,2025-04-21 09:37:50,22.05,mada,pastries,STF01
BKRY-20250421-1596,2025-04-21 09:46:24,36.99,cash,beverages,STF01
BKRY-20250421-1597,2025-04-21 09:58:16,31.48,cash,beverages,STF02
BKRY-20250421-1598,2025-04-21 10:14:00,17.9,cash,pastries,STF01
BKRY-20250421-1599,2025-04-21 10:14:04,19.15,cash,pastries,STF03
BKRY-20250421-1600,2025-04-21 10:18:12,27.62,mada,beverages,STF02
BKRY-20250421-1601,2025-04-21 10:21:10,22.3,credit,sweets,STF03
BKRY-20250421-1602,2025-04-21 10:34:19,37.04,mada,sweets,STF03
BKRY-20250421-1603,2025-04-21 10:47:43,27.16,cash,bread,STF01
BKRY-20250421-1604,2025-04-21 10:52:14,23.43,cash,sweets,STF02
BKRY-20250421-1605,2025-04-21 10:57:48,31.3,cash,pastries,STF02
BKRY-20250421-1606,2025-04-21 10:58:07,23.87,mada,sweets,STF01
BKRY-20250421-1607,2025-04-21 10:58:56,17.09,credit,pastries,STF02
BKRY-20250421-1608,2025-04-21 11:11:50,15.81,cash,savory,STF03
BKRY-20250421-1609,2025-04-21 11:15:14,29.17,cash,pastries,STF01
BKRY-20250421-1610,2025-04-21 11:28:14,25.46,cash,savory,STF01
BKRY-20250421-1611,2025-04-21 11:38:34,20.98,cash,pastries,STF03
BKRY-20250421-1612,2025-04-21 11:43:22,40.81,cash,beverages,STF01
BKRY-20250421-1613,2025-04-21 11:48:48,19.38,cash,beverages,STF03
BKRY-20250421-1614,2025-04-21 11:52:44,43.54,mada,savory,STF02
BKRY-20250421-1615,2025-04-21 12:08:20,29.11,cash,pastries,STF01
BKRY-20250421-1616,2025-04-21 12:45:09,34.56,mada,beverages,STF01
BKRY-20250421-1617,2025-04-21 12:46:59,23.36,cash,beverages,STF03
BKRY-20250421-1618,2025-04-21 12:51:57,25.75,cash,beverages,STF01
BKRY-20250421-1619,2025-04-21 12:57:41,16.71,cash,bread,STF03
BKRY-20250421-1620,2025-04-21 12:59:45,36.96,mada,pastries,STF01
BKRY-20250421-1621,2025-04-21 13:02:20,24.09,cash,bread,STF03
BKRY-20250421-1622,2025-04-21 13:19:41,20.53,cash,pastries,STF02
BKRY-20250421-1623,2025-04-21 13:27:50,37.17,credit,bread,STF03
BKRY-20250421-1624,2025-04-21 13:45:46,23.57,mada,pastries,STF03
BKRY-20250421-1625,2025-04-21 13:56:08,33.38,mada,bread,STF01
BKRY-20250421-1626,2025-04-21 14:04:48,24.02,credit,pastries,STF03
BKRY-20250421-1627,2025-04-21 14:11:04,17.3,cash,pastries,STF01
BKRY-20250421-1628,2025-04-21 14:27:41,37.07,mada,pastries,STF01
BKRY-20250421-1629,2025-04-21 14:28:38,30.09,mada,pastries,STF02
BKRY-20250421-1630,2025-04-21 14:37:04,26.13,cash,bread,STF03
BKRY-20250421-1631,2025-04-21 14:41:02,25.95,mada,beverages,STF02
BKRY-20250421-1632,2025-04-21 15:47:44,29.57,credit,pastries,STF02
BKRY-20250421-1633,2025-04-21 16:01:47,41.49,cash,pastries,STF02
BKRY-20250421-1634,2025-04-21 16:24:05,32.01,mada,sweets,STF02
BKRY-20250421-1635,2025-04-21 16:34:00,39.63,mada,bread,STF03
BKRY-20250421-1636,2025-04-21 16:49:30,37.53,mada,savory,STF01
BKRY-20250421-1637,2025-04-21 17:33:51,25.19,mada,beverages,STF01
BKRY-20250421-1638,2025-04-21 18:11:59,32.17,mada,savory,STF02
BKRY-20250421-1639,2025-04-21 18:26:58,39.14,cash,savory,STF03
BKRY-20250421-1640,2025-04-21 18:36:17,34.97,credit,sweets,STF03
BKRY-20250421-1641,2025-04-21 19:08:21,38.86,cash,pastries,STF01
BKRY-20250421-1642,2025-04-21 19:16:01,27.85,cash,beverages,STF03
BKRY-20250421-1643,2025-04-21 19:28:51,18.61,credit,bread,STF02
BKRY-20250421-1644,2025-04-21 19:50:38,35.27,cash,beverages,STF02
BKRY-20250421-1645,2025-04-21 20:11:52,41.38,mada,pastries,STF03
BKRY-20250421-1646,2025-04-21 20:21:57,43.81,mada,pastries,STF03
BKRY-20250421-1647,2025-04-21 20:29:09,40.76,credit,bread,STF01
BKRY-20250421-1648,2025-04-21 20:45:51,32.05,credit,pastries,STF03
BKRY-20250421-1649,2025-04-21 21:25:47,30.19,credit,savory,STF03
BKRY-20250421-1650,2025-04-21 21:47:49,49.63,cash,beverages,STF01
BKRY-20250422-1651,2025-04-22 05:11:36,24.43,mada,pastries,STF01
BKRY-20250422-1652,2025-04-22 05:15:46,32.01,cash,bread,STF01
BKRY-20250422-1653,2025-04-22 05:30:14,29.9,mada,pastries,STF03
BKRY-20250422-1654,2025-04-22 05:34:35,15.65,cash,pastries,STF02
BKRY-20250422-1655,2025-04-22 05:56:44,34.43,cash,bread,STF01
BKRY-20250422-1656,2025-04-22 05:57:33,46.39,cash,bread,STF02
BKRY-20250422-1657,2025-04-22 06:04:40,23.72,cash,sweets,STF01
BKRY-20250422-1658,2025-04-22 06:05:33,12.94,cash,beverages,STF03
BKRY-20250422-1659,2025-04-22 06:15:28,31.63,mada,bread,STF01
BKRY-20250422-1660,2025-04-22 06:34:58,40.03,mada,bread,STF02
BKRY-20250422-1661,2025-04-22 06:37:17,15.98,mada,savory,STF01
BKRY-20250422-1662,2025-04-22 06:50:53,28.49,credit,beverages,STF01
BKRY-20250422-1663,2025-04-22 06:55:16,24.29,mada,savory,STF02
BKRY-20250422-1664,2025-04-22 07:03:44,16.15,mada,bread,STF01
BKRY-20250422-1665,2025-04-22 07:05:00,33.38,mada,beverages,STF03
BKRY-20250422-1666,2025-04-22 07:24:57,24.13,cash,beverages,STF02
BKRY-20250422-1667,2025-04-22 07:29:45,37.48,cash,bread,STF01
BKRY-20250422-1668,2025-04-22 07:30:22,24.3,credit,pastries,STF02
BKRY-20250422-1669,2025-04-22 07:36:56,31.1,cash,beverages,STF01
BKRY-20250422-1670,2025-04-22 07:36:58,26.21,mada,pastries,STF02
BKRY-20250422-1671,2025-04-22 07:39:53,25.8,cash,savory,STF03
BKRY-20250422-1672,2025-04-22 07:43:05,36.0,mada,beverages,STF03
BKRY-20250422-1673,2025-04-22 07:46:30,38.56,cash,bread,STF02
BKRY-20250422-1674,2025-04-22 07:50:36,31.86,mada,beverages,STF03
BKRY-20250422-1675,2025-04-22 07:50:45,31.02,mada,pastries,STF01
BKRY-20250422-1676,2025-04-22 07:55:43,42.34,mada,bread,STF02
BKRY-20250422-1677,2025-04-22 08:00:26,20.67,cash,beverages,STF02
BKRY-20250422-1678,2025-04-22 08:16:04,27.9,cash,pastries,STF02
BKRY-20250422-1679,2025-04-22 08:18:54,45.74,mada,pastries,STF02
BKRY-20250422-1680,2025-04-22 08:28:21,38.95,cash,pastries,STF02
BKRY-20250422-1681,2025-04-22 08:41:23,31.82,cash,bread,STF01
BKRY-20250422-1682,2025-04-22 08:46:17,35.7,mada,beverages,STF02
BKRY-20250422-1683,2025-04-22 08:52:32,16.31,cash,bread,STF03
BKRY-20250422-1684,2025-04-22 09:14:51,33.62,cash,sweets,STF02
BKRY-20250422-1685,2025-04-22 09:15:34,29.94,cash,bread,STF02
BKRY-20250422-1686,2025-04-22 09:17:18,23.98,cash,beverages,STF03
BKRY-20250422-1687,2025-04-22 09:20:23,26.32,cash,bread,STF01
BKRY-20250422-1688,2025-04-22 09:20:37,35.9,mada,pastries,STF03
BKRY-20250422-1689,2025-04-22 09:22:51,31.15,mada,beverages,STF01
BKRY-20250422-1690,2025-04-22 09:24:21,28.63,credit,pastries,STF02
BKRY-20250422-1691,2025-04-22 09:34:48,29.66,cash,beverages,STF02
BKRY-20250422-1692,2025-04-22 10:12:53,22.44,cash,pastries,STF03
BKRY-20250422-1693,2025-04-22 10:36:46,29.9,cash,pastries,STF03
BKRY-20250422-1694,2025-04-22 10:58:19,51.22,cash,pastries,STF03
BKRY-20250422-1695,2025-04-22 10:59:29,24.8,cash,bread,STF01
BKRY-20250422-1696,2025-04-22 11:06:24,37.7,mada,sweets,STF02
BKRY-20250422-1697,2025-04-22 11:16:58,19.72,mada,beverages,STF02
BKRY-20250422-1698,2025-04-22 11:28:44,20.55,mada,bread,STF01
BKRY-20250422-1699,2025-04-22 11:31:12,23.28,mada,bread,STF02
BKRY-20250422-1700,2025-04-22 11:35:59,27.99,mada,pastries,STF01
BKRY-20250422-1701,2025-04-22 11:37:37,40.17,mada,sweets,STF03
BKRY-20250422-1702,2025-04-22 11:49:45,26.44,mada,beverages,STF02
BKRY-20250422-1703,2025-04-22 12:39:45,51.65,cash,bread,STF03
BKRY-20250422-1704,2025-04-22 12:51:04,24.42,cash,bread,STF02
BKRY-20250422-1705,2025-04-22 12:57:55,26.97,credit,pastries,STF01
BKRY-20250422-1706,2025-04-22 13:23:24,21.99,cash,beverages,STF01
BKRY-20250422-1707,2025-04-22 13:42:12,42.33,credit,bread,STF02
BKRY-20250422-1708,2025-04-22 13:43:22,30.81,credit,pastries,STF01
BKRY-20250422-1709,2025-04-22 13:49:59,17.54,mada,bread,STF01
BKRY-20250422-1710,2025-04-22 14:24:14,33.14,mada,bread,STF01
BKRY-20250422-1711,2025-04-22 14:40:28,56.73,cash,beverages,STF01
BKRY-20250422-1712,2025-04-22 15:06:21,20.69,mada,savory,STF01
BKRY-20250422-1713,2025-04-22 15:54:30,28.04,credit,beverages,STF03
BKRY-20250422-1714,2025-04-22 16:27:49,22.21,mada,bread,STF03
BKRY-20250422-1715,2025-04-22 16:35:52,40.85,credit,sweets,STF02
BKRY-20250422-1716,2025-04-22 16:43:56,29.46,mada,sweets,STF01
BKRY-20250422-1717,2025-04-22 16:54:20,41.53,cash,beverages,STF01
BKRY-20250422-1718,2025-04-22 17:08:35,28.58,cash,pastries,STF03
BKRY-20250422-1719,2025-04-22 17:08:52,31.13,cash,bread,STF02
BKRY-20250422-1720,2025-04-22 17:17:01,29.25,cash,bread,STF03
BKRY-20250422-1721,2025-04-22 17:24:40,23.91,mada,pastries,STF02
BKRY-20250422-1722,2025-04-22 17:32:16,33.67,credit,pastries,STF02
BKRY-20250422-1723,2025-04-22 17:33:29,26.62,mada,bread,STF03
BKRY-20250422-1724,2025-04-22 17:37:54,68.81,mada,bread,STF03
BKRY-20250422-1725,2025-04-22 17:56:49,23.22,cash,pastries,STF02
BKRY-20250422-1726,2025-04-22 18:21:00,21.28,mada,pastries,STF02
BKRY-20250422-1727,2025-04-22 18:22:38,45.23,credit,pastries,STF02
BKRY-20250422-1728,2025-04-22 18:46:17,17.39,cash,beverages,STF02
BKRY-20250422-1729,2025-04-22 19:07:51,28.29,mada,beverages,STF03
BKRY-20250422-1730,2025-04-22 19:27:41,28.15,mada,sweets,STF02
BKRY-20250422-1731,2025-04-22 20:17:26,26.86,credit,beverages,STF01
BKRY-20250422-1732,2025-04-22 20:19:31,16.79,credit,pastries,STF01
BKRY-20250422-1733,2025-04-22 20:23:02,39.21,mada,savory,STF03
BKRY-20250422-1734,2025-04-22 20:50:25,46.3,cash,bread,STF03
BKRY-20250422-1735,2025-04-22 21:54:56,24.77,mada,beverages,STF03
BKRY-20250423-1736,2025-04-23 05:13:37,33.3,cash,pastries,STF02
BKRY-20250423-1737,2025-04-23 05:23:33,11.82,mada,pastries,STF02
BKRY-20250423-1738,2025-04-23 05:28:17,23.5,mada,pastries,STF02
BKRY-20250423-1739,2025-04-23 05:30:28,29.28,cash,pastries,STF01
BKRY-20250423-1740,2025-04-23 05:42:40,29.54,mada,savory,STF02
BKRY-20250423-1741,2025-04-23 05:53:34,25.9,credit,bread,STF01
BKRY-20250423-1742,2025-04-23 06:04:33,29.71,mada,bread,STF01
BKRY-20250423-1743,2025-04-23 06:09:54,29.39,mada,beverages,STF01
BKRY-20250423-1744,2025-04-23 06:11:51,22.56,mada,pastries,STF03
BKRY-20250423-1745,2025-04-23 06:15:59,23.71,mada,sweets,STF01
BKRY-20250423-1746,2025-04-23 06:25:51,26.25,cash,beverages,STF03
BKRY-20250423-1747,2025-04-23 06:30:05,42.89,mada,pastries,STF02
BKRY-20250423-1748,2025-04-23 06:33:14,35.63,mada,beverages,STF03
BKRY-20250423-1749,2025-04-23 07:03:04,25.89,cash,bread,STF01
BKRY-20250423-1750,2025-04-23 07:11:01,28.81,cash,sweets,STF03
BKRY-20250423-1751,2025-04-23 07:14:02,43.94,mada,pastries,STF02
BKRY-20250423-1752,2025-04-23 07:26:13,21.72,mada,beverages,STF02
BKRY-20250423-1753,2025-04-23 07:28:18,30.11,cash,pastries,STF01
