transaction_id,timestamp,amount_sar,payment_method,item_category,staff_id
CAFE-20250609-0045,2025-06-09 13:45:39,21.18,mada,food_items,STF03
CAFE-20250609-0046,2025-06-09 13:59:36,38.14,mada,food_items,STF02
CAFE-20250609-0047,2025-06-09 14:14:35,26.92,mada,coffee_drinks,STF03
CAFE-20250609-0048,2025-06-09 14:21:51,45.09,mada,combo_meals,STF02
CAFE-20250609-0049,2025-06-09 14:26:14,27.63,mada,coffee_drinks,STF04
CAFE-20250609-0050,2025-06-09 14:30:34,49.59,mada,combo_meals,STF05
CAFE-20250609-0051,2025-06-09 14:46:14,38.11,cash,specialty_drinks,STF04
CAFE-20250609-0052,2025-06-09 14:58:26,26.58,mada,coffee_drinks,STF01
CAFE-20250609-0053,2025-06-09 15:31:15,41.16,mada,specialty_drinks,STF04
CAFE-20250609-0054,2025-06-09 15:35:08,50.84,cash,combo_meals,STF06
CAFE-20250609-0055,2025-06-09 15:41:29,17.92,mada,coffee_drinks,STF05
CAFE-20250609-0056,2025-06-09 15:51:46,21.35,credit,coffee_drinks,STF02
CAFE-20250609-0057,2025-06-09 15:59:11,53.67,mada,combo_meals,STF06
CAFE-20250609-0058,2025-06-09 16:03:28,22.53,credit,coffee_drinks,STF06
CAFE-20250609-0059,2025-06-09 16:05:35,18.41,mada,coffee_drinks,STF01
CAFE-20250609-0060,2025-06-09 16:16:16,32.33,cash,food_items,STF06
CAFE-20250609-0061,2025-06-09 16:18:22,20.27,cash,food_items,STF02
CAFE-20250609-0062,2025-06-09 16:46:46,40.41,mada,combo_meals,STF02
CAFE-20250609-0063,2025-06-09 16:46:54,40.27,mada,food_items,STF06
CAFE-20250609-0064,2025-06-09 17:04:25,28.84,mada,specialty_drinks,STF04
CAFE-20250609-0065,2025-06-09 17:09:06,23.75,mada,coffee_drinks,STF02
CAFE-20250609-0066,2025-06-09 17:17:04,12.67,mada,coffee_drinks,STF05
CAFE-20250609-0067,2025-06-09 17:23:16,30.78,cash,food_items,STF02
CAFE-20250609-0068,2025-06-09 17:27:53,43.1,mada,food_items,STF01
CAFE-20250609-0069,2025-06-09 17:31:01,16.74,mada,coffee_drinks,STF03
CAFE-20250609-0070,2025-06-09 17:53:58,40.04,mada,food_items,STF06
CAFE-20250609-0071,2025-06-09 17:55:35,58.46,cash,combo_meals,STF06
CAFE-20250609-0072,2025-06-09 18:01:25,24.66,credit,coffee_drinks,STF04
CAFE-20250609-0073,2025-06-09 18:12:03,46.08,credit,combo_meals,STF01
CAFE-20250609-0074,2025-06-09 18:18:37,27.8,mada,coffee_drinks,STF06
CAFE-20250609-0075,2025-06-09 18:29:22,36.61,mada,combo_meals,STF05
CAFE-20250609-0076,2025-06-09 18:31:15,54.84,mada,food_items,STF02
CAFE-20250609-0077,2025-06-09 18:38:53,47.96,credit,food_items,STF03
CAFE-20250609-0078,2025-06-09 18:43:33,25.98,mada,coffee_drinks,STF05
CAFE-20250609-0079,2025-06-09 18:52:58,14.11,mada,coffee_drinks,STF04
CAFE-20250609-0080,2025-06-09 19:47:41,13.86,mada,coffee_drinks,STF03
CAFE-20250609-0081,2025-06-09 19:51:28,45.83,credit,food_items,STF04
CAFE-20250609-0082,2025-06-09 19:53:35,25.13,cash,coffee_drinks,STF02
CAFE-20250609-0083,2025-06-09 20:26:54,20.06,mada,coffee_drinks,STF02
CAFE-20250609-0084,2025-06-09 20:58:51,60.26,cash,combo_meals,STF01
CAFE-20250609-0085,2025-06-09 21:42:53,15.96,credit,coffee_drinks,STF04
CAFE-20250610-0001,2025-06-10 04:51:23,14.2,mada,coffee_drinks,STF05
CAFE-20250610-0002,2025-06-10 07:07:02,25.75,mada,coffee_drinks,STF04
CAFE-20250610-0003,2025-06-10 07:17:48,26.59,mada,coffee_drinks,STF02
CAFE-20250610-0004,2025-06-10 07:18:24,72.27,mada,combo_meals,STF05
CAFE-20250610-0005,2025-06-10 07:22:42,28.98,cash,specialty_drinks,STF01
CAFE-20250610-0006,2025-06-10 07:24:15,17.26,mada,coffee_drinks,STF05
CAFE-20250610-0007,2025-06-10 07:26:05,64.17,mada,combo_meals,STF02
CAFE-20250610-0008,2025-06-10 07:26:08,49.68,mada,combo_meals,STF03
CAFE-20250610-0009,2025-06-10 07:26:44,45.57,mada,food_items,STF03
CAFE-20250610-0010,2025-06-10 07:27:16,20.37,credit,coffee_drinks,STF01
CAFE-20250610-0011,2025-06-10 07:30:41,24.02,credit,coffee_drinks,STF06
CAFE-20250610-0012,2025-06-10 07:43:17,27.3,mada,coffee_drinks,STF03
CAFE-20250610-0013,2025-06-10 07:44:12,71.13,mada,combo_meals,STF03
CAFE-20250610-0014,2025-06-10 07:52:44,17.07,cash,coffee_drinks,STF02
CAFE-20250610-0015,2025-06-10 07:53:21,52.27,credit,food_items,STF02
CAFE-20250610-0016,2025-06-10 07:54:17,40.87,cash,combo_meals,STF06
CAFE-20250610-0017,2025-06-10 07:54:21,48.26,mada,combo_meals,STF03
CAFE-20250610-0018,2025-06-10 08:00:05,22.44,mada,food_items,STF03
CAFE-20250610-0019,2025-06-10 08:01:24,12.08,mada,coffee_drinks,STF05
CAFE-20250610-0020,2025-06-10 08:18:22,44.42,credit,combo_meals,STF03
CAFE-20250610-0021,2025-06-10 08:20:56,29.2,credit,specialty_drinks,STF01
CAFE-20250610-0022,2025-06-10 08:22:59,35.75,mada,specialty_drinks,STF06
CAFE-20250610-0023,2025-06-10 08:24:40,25.97,mada,coffee_drinks,STF03
CAFE-20250610-0024,2025-06-10 08:27:40,27.01,mada,specialty_drinks,STF01
CAFE-20250610-0025,2025-06-10 08:33:24,62.07,mada,combo_meals,STF04
CAFE-20250610-0026,2025-06-10 08:39:20,29.39,mada,food_items,STF05
CAFE-20250610-0027,2025-06-10 08:54:52,43.45,credit,specialty_drinks,STF03
CAFE-20250610-0028,2025-06-10 08:56:30,61.84,cash,combo_meals,STF01
CAFE-20250610-0029,2025-06-10 08:56:51,14.23,mada,coffee_drinks,STF06
CAFE-20250610-0030,2025-06-10 08:57:49,23.09,credit,specialty_drinks,STF02
CAFE-20250610-0031,2025-06-10 09:08:30,28.01,mada,food_items,STF05
CAFE-20250610-0032,2025-06-10 09:09:29,24.41,mada,coffee_drinks,STF06
CAFE-20250610-0033,2025-06-10 09:10:56,27.09,mada,specialty_drinks,STF04
CAFE-20250610-0034,2025-06-10 09:33:34,24.35,mada,food_items,STF05
CAFE-20250610-0035,2025-06-10 09:43:39,13.95,mada,coffee_drinks,STF06
CAFE-20250610-0036,2025-06-10 09:44:08,27.75,mada,specialty_drinks,STF06
CAFE-20250610-0037,2025-06-10 09:45:07,34.19,mada,specialty_drinks,STF05
CAFE-20250610-0038,2025-06-10 10:04:19,42.83,cash,combo_meals,STF02
CAFE-20250610-0039,2025-06-10 10:18:32,40.49,mada,combo_meals,STF02
CAFE-20250610-0040,2025-06-10 10:33:28,37.2,cash,specialty_drinks,STF01
CAFE-20250610-0041,2025-06-10 10:53:52,32.01,credit,specialty_drinks,STF03
CAFE-20250610-0042,2025-06-10 11:37:05,15.27,mada,coffee_drinks,STF01
CAFE-20250610-0043,2025-06-10 11:56:51,20.86,mada,coffee_drinks,STF06
CAFE-20250610-0044,2025-06-10 12:16:15,41.71,mada,combo_meals,STF06
CAFE-20250610-0045,2025-06-10 12:17:22,38.62,mada,specialty_drinks,STF01
CAFE-20250610-0046,2025-06-10 12:20:25,20.2,mada,coffee_drinks,STF03
CAFE-20250610-0047,2025-06-10 12:22:50,63.44,mada,combo_meals,STF04
CAFE-20250610-0048,2025-06-10 12:24:44,24.48,mada,specialty_drinks,STF02
CAFE-20250610-0049,2025-06-10 12:25:03,12.62,mada,coffee_drinks,STF02
CAFE-20250610-0050,2025-06-10 12:33:15,45.35,cash,food_items,STF05
CAFE-20250610-0051,2025-06-10 12:34:32,49.87,credit,food_items,STF03
CAFE-20250610-0052,2025-06-10 12:42:22,20.56,mada,coffee_drinks,STF02
CAFE-20250610-0053,2025-06-10 12:42:33,39.36,mada,specialty_drinks,STF01
CAFE-20250610-0054,2025-06-10 12:46:01,31.17,credit,specialty_drinks,STF05
CAFE-20250610-0055,2025-06-10 13:05:31,48.82,mada,combo_meals,STF04
CAFE-20250610-0056,2025-06-10 13:06:49,24.8,mada,specialty_drinks,STF04
CAFE-20250610-0057,2025-06-10 13:12:42,35.02,mada,combo_meals,STF01
CAFE-20250610-0058,2025-06-10 13:20:25,20.6,mada,coffee_drinks,STF06
CAFE-20250610-0059,2025-06-10 13:23:18,28.78,mada,food_items,STF06
CAFE-20250610-0060,2025-06-10 13:31:29,54.17,cash,food_items,STF03
CAFE-20250610-0061,2025-06-10 13:38:22,13.71,credit,coffee_drinks,STF02
CAFE-20250610-0062,2025-06-10 13:40:05,16.77,mada,coffee_drinks,STF01
CAFE-20250610-0063,2025-06-10 13:40:47,71.63,cash,combo_meals,STF03
CAFE-20250610-0064,2025-06-10 13:48:59,12.33,cash,coffee_drinks,STF01
CAFE-20250610-0065,2025-06-10 13:59:44,56.79,mada,combo_meals,STF03
CAFE-20250610-0066,2025-06-10 14:00:35,45.3,mada,food_items,STF03
CAFE-20250610-0067,2025-06-10 14:15:27,22.3,mada,specialty_drinks,STF01
CAFE-20250610-0068,2025-06-10 14:23:50,55.1,mada,combo_meals,STF03
CAFE-20250610-0069,2025-06-10 14:28:12,26.58,mada,specialty_drinks,STF02
CAFE-20250610-0070,2025-06-10 14:37:12,18.29,mada,coffee_drinks,STF03
CAFE-20250610-0071,2025-06-10 14:39:15,42.77,mada,combo_meals,STF04
CAFE-20250610-0072,2025-06-10 14:39:47,64.58,mada,combo_meals,STF06
CAFE-20250610-0073,2025-06-10 14:46:39,18.42,cash,coffee_drinks,STF06
CAFE-20250610-0074,2025-06-10 14:50:08,19.47,mada,food_items,STF04
CAFE-20250610-0075,2025-06-10 15:13:01,38.9,cash,specialty_drinks,STF03
CAFE-20250610-0076,2025-06-10 15:20:57,25.25,cash,specialty_drinks,STF01
CAFE-20250610-0077,2025-06-10 15:43:54,40.95,mada,food_items,STF05
CAFE-20250610-0078,2025-06-10 15:44:34,22.04,mada,coffee_drinks,STF02
CAFE-20250610-0079,2025-06-10 15:47:45,37.65,cash,food_items,STF02
CAFE-20250610-0080,2025-06-10 16:00:41,47.91,mada,food_items,STF01
CAFE-20250610-0081,2025-06-10 16:14:17,42.84,credit,food_items,STF02
CAFE-20250610-0082,2025-06-10 16:17:59,21.54,cash,coffee_drinks,STF06
CAFE-20250610-0083,2025-06-10 16:47:34,18.82,credit,coffee_drinks,STF02
CAFE-20250610-0084,2025-06-10 17:03:41,52.52,mada,food_items,STF06
CAFE-20250610-0085,2025-06-10 17:04:54,43.16,mada,combo_meals,STF02
CAFE-20250610-0086,2025-06-10 17:14:03,31.99,mada,food_items,STF05
CAFE-20250610-0087,2025-06-10 17:14:32,22.94,mada,coffee_drinks,STF02
CAFE-20250610-0088,2025-06-10 17:19:36,12.89,mada,coffee_drinks,STF03
CAFE-20250610-0089,2025-06-10 17:30:40,15.23,mada,coffee_drinks,STF06
CAFE-20250610-0090,2025-06-10 17:39:08,13.44,credit,coffee_drinks,STF02
CAFE-20250610-0091,2025-06-10 17:44:05,15.93,cash,coffee_drinks,STF04
CAFE-20250610-0092,2025-06-10 17:44:09,25.72,credit,specialty_drinks,STF02
CAFE-20250610-0093,2025-06-10 17:50:41,56.87,credit,combo_meals,STF02
CAFE-20250610-0094,2025-06-10 18:42:38,25.23,mada,food_items,STF05
CAFE-20250610-0095,2025-06-10 19:15:53,25.45,credit,food_items,STF05
CAFE-20250610-0096,2025-06-10 19:39:02,27.23,cash,coffee_drinks,STF03
CAFE-20250610-0097,2025-06-10 19:47:19,17.02,mada,coffee_drinks,STF04
CAFE-20250610-0098,2025-06-10 19:48:22,23.9,credit,coffee_drinks,STF01
CAFE-20250610-0099,2025-06-10 20:14:34,45.47,mada,combo_meals,STF05
CAFE-20250610-0100,2025-06-10 21:23:51,26.68,mada,coffee_drinks,STF04
CAFE-20250610-0101,2025-06-10 21:44:10,67.47,mada,combo_meals,STF03
CAFE-20250611-0001,2025-06-11 00:36:33,38.97,mada,combo_meals,STF05
CAFE-20250611-0002,2025-06-11 07:12:18,23.21,cash,coffee_drinks,STF03
CAFE-20250611-0003,2025-06-11 07:14:41,24.77,cash,coffee_drinks,STF05
CAFE-20250611-0004,2025-06-11 07:16:50,15.88,mada,coffee_drinks,STF06
CAFE-20250611-0005,2025-06-11 07:19:34,36.78,cash,specialty_drinks,STF01
CAFE-20250611-0006,2025-06-11 07:25:25,26.84,mada,food_items,STF01
CAFE-20250611-0007,2025-06-11 07:36:29,26.16,credit,specialty_drinks,STF01
CAFE-20250611-0008,2025-06-11 07:51:53,24.1,mada,coffee_drinks,STF01
CAFE-20250611-0009,2025-06-11 08:01:10,15.88,mada,coffee_drinks,STF04
CAFE-20250611-0010,2025-06-11 08:01:17,16.63,mada,coffee_drinks,STF02
CAFE-20250611-0011,2025-06-11 08:03:10,27.26,credit,coffee_drinks,STF06
CAFE-20250611-0012,2025-06-11 08:04:53,25.49,mada,specialty_drinks,STF06
CAFE-20250611-0013,2025-06-11 08:09:22,38.1,mada,combo_meals,STF04
CAFE-20250611-0014,2025-06-11 08:11:01,18.27,cash,food_items,STF06
CAFE-20250611-0015,2025-06-11 08:22:58,17.89,credit,coffee_drinks,STF03
CAFE-20250611-0016,2025-06-11 08:22:58,49.7,mada,food_items,STF02
CAFE-20250611-0017,2025-06-11 08:32:27,47.52,credit,food_items,STF04
CAFE-20250611-0018,2025-06-11 08:38:23,28.78,mada,specialty_drinks,STF03
CAFE-20250611-0019,2025-06-11 08:39:27,38.33,credit,combo_meals,STF04
CAFE-20250611-0020,2025-06-11 08:58:57,20.8,mada,coffee_drinks,STF04
CAFE-20250611-0021,2025-06-11 09:06:39,25.22,mada,coffee_drinks,STF04
CAFE-20250611-0022,2025-06-11 09:09:45,18.43,mada,coffee_drinks,STF05
CAFE-20250611-0023,2025-06-11 09:27:56,29.01,mada,specialty_drinks,STF06
CAFE-20250611-0024,2025-06-11 09:33:12,44.47,credit,food_items,STF04
CAFE-20250611-0025,2025-06-11 09:36:06,14.66,mada,coffee_drinks,STF02
CAFE-20250611-0026,2025-06-11 09:45:49,35.29,mada,combo_meals,STF01
CAFE-20250611-0027,2025-06-11 09:46:32,26.26,mada,coffee_drinks,STF06
CAFE-20250611-0028,2025-06-11 09:53:17,23.29,mada,coffee_drinks,STF01
CAFE-20250611-0029,2025-06-11 10:04:25,46.27,mada,combo_meals,STF05
CAFE-20250611-0030,2025-06-11 10:11:25,12.75,mada,coffee_drinks,STF06
CAFE-20250611-0031,2025-06-11 10:23:11,40.42,mada,food_items,STF03
CAFE-20250611-0032,2025-06-11 10:31:34,35.42,cash,combo_meals,STF01
CAFE-20250611-0033,2025-06-11 10:51:31,47.3,credit,food_items,STF04
CAFE-20250611-0034,2025-06-11 10:53:15,26.2,credit,coffee_drinks,STF02
CAFE-20250611-0035,2025-06-11 11:03:41,52.98,mada,food_items,STF06
CAFE-20250611-0036,2025-06-11 11:23:22,34.75,mada,food_items,STF04
CAFE-20250611-0037,2025-06-11 11:43:25,19.56,mada,coffee_drinks,STF01
CAFE-20250611-0038,2025-06-11 11:44:47,18.48,credit,coffee_drinks,STF03
CAFE-20250611-0039,2025-06-11 11:55:05,50.69,mada,combo_meals,STF01
CAFE-20250611-0040,2025-06-11 12:09:55,36.89,mada,food_items,STF04
CAFE-20250611-0041,2025-06-11 12:14:36,25.91,mada,coffee_drinks,STF06
CAFE-20250611-0042,2025-06-11 12:24:10,21.13,credit,coffee_drinks,STF01
CAFE-20250611-0043,2025-06-11 12:27:55,52.69,cash,food_items,STF06
CAFE-20250611-0044,2025-06-11 12:32:20,27.37,mada,coffee_drinks,STF01
CAFE-20250611-0045,2025-06-11 12:33:45,20.55,cash,coffee_drinks,STF03
CAFE-20250611-0046,2025-06-11 12:49:37,74.82,mada,combo_meals,STF03
CAFE-20250611-0047,2025-06-11 12:52:56,26.12,mada,coffee_drinks,STF04
CAFE-20250611-0048,2025-06-11 12:57:05,41.63,mada,specialty_drinks,STF05
CAFE-20250611-0049,2025-06-11 12:57:11,20.7,cash,coffee_drinks,STF02
CAFE-20250611-0050,2025-06-11 13:07:17,22.69,mada,coffee_drinks,STF06
CAFE-20250611-0051,2025-06-11 13:14:47,41.82,mada,combo_meals,STF04
CAFE-20250611-0052,2025-06-11 13:15:22,12.52,mada,coffee_drinks,STF03
CAFE-20250611-0053,2025-06-11 13:17:12,30.66,cash,food_items,STF01
CAFE-20250611-0054,2025-06-11 13:17:55,24.01,mada,coffee_drinks,STF03
CAFE-20250611-0055,2025-06-11 13:22:33,22.37,mada,coffee_drinks,STF02
CAFE-20250611-0056,2025-06-11 13:24:43,38.18,cash,combo_meals,STF03
CAFE-20250611-0057,2025-06-11 13:36:47,21.11,credit,coffee_drinks,STF06
CAFE-20250611-0058,2025-06-11 13:38:41,37.18,mada,specialty_drinks,STF04
CAFE-20250611-0059,2025-06-11 13:39:22,32.6,credit,food_items,STF06
CAFE-20250611-0060,2025-06-11 13:40:52,21.59,mada,coffee_drinks,STF06
CAFE-20250611-0061,2025-06-11 13:41:26,26.33,credit,coffee_drinks,STF01
CAFE-20250611-0062,2025-06-11 13:43:52,25.69,mada,specialty_drinks,STF04
CAFE-20250611-0063,2025-06-11 13:52:41,13.7,cash,coffee_drinks,STF01
CAFE-20250611-0064,2025-06-11 14:03:39,17.05,mada,coffee_drinks,STF05
CAFE-20250611-0065,2025-06-11 14:05:00,35.27,cash,combo_meals,STF02
CAFE-20250611-0066,2025-06-11 14:10:01,55.9,mada,combo_meals,STF01
CAFE-20250611-0067,2025-06-11 14:15:30,22.9,cash,coffee_drinks,STF04
CAFE-20250611-0068,2025-06-11 14:18:17,19.94,mada,coffee_drinks,STF02
CAFE-20250611-0069,2025-06-11 14:20:56,45.36,mada,food_items,STF04
CAFE-20250611-0070,2025-06-11 14:23:33,67.59,mada,combo_meals,STF03
CAFE-20250611-0071,2025-06-11 14:35:20,37.57,mada,specialty_drinks,STF05
CAFE-20250611-0072,2025-06-11 14:36:21,17.57,mada,coffee_drinks,STF02
CAFE-20250611-0073,2025-06-11 14:36:22,16.64,mada,coffee_drinks,STF06
CAFE-20250611-0074,2025-06-11 14:37:37,63.9,mada,combo_meals,STF05
CAFE-20250611-0075,2025-06-11 14:39:12,18.25,credit,coffee_drinks,STF03
CAFE-20250611-0076,2025-06-11 14:39:24,34.44,mada,food_items,STF06
CAFE-20250611-0077,2025-06-11 15:08:31,16.28,mada,coffee_drinks,STF05
CAFE-20250611-0078,2025-06-11 15:15:29,41.43,mada,specialty_drinks,STF01
CAFE-20250611-0079,2025-06-11 15:23:50,15.72,mada,coffee_drinks,STF02
CAFE-20250611-0080,2025-06-11 15:34:04,18.55,mada,coffee_drinks,STF03
CAFE-20250611-0081,2025-06-11 15:45:23,32.22,mada,specialty_drinks,STF03
CAFE-20250611-0082,2025-06-11 16:07:20,19.14,cash,coffee_drinks,STF04
CAFE-20250611-0083,2025-06-11 16:10:09,23.21,mada,specialty_drinks,STF05
CAFE-20250611-0084,2025-06-11 16:11:47,51.86,mada,food_items,STF06
CAFE-20250611-0085,2025-06-11 16:26:38,28.16,mada,food_items,STF05
CAFE-20250611-0086,2025-06-11 16:28:02,44.72,mada,food_items,STF02
CAFE-20250611-0087,2025-06-11 16:28:30,37.19,mada,food_items,STF03
CAFE-20250611-0088,2025-06-11 16:32:58,28.97,credit,food_items,STF04
CAFE-20250611-0089,2025-06-11 16:35:32,16.13,mada,coffee_drinks,STF01
CAFE-20250611-0090,2025-06-11 16:41:31,24.05,mada,food_items,STF06
CAFE-20250611-0091,2025-06-11 16:43:27,67.32,cash,combo_meals,STF01
CAFE-20250611-0092,2025-06-11 16:47:44,19.43,mada,food_items,STF01
CAFE-20250611-0093,2025-06-11 16:51:48,34.96,mada,food_items,STF02
CAFE-20250611-0094,2025-06-11 16:53:43,21.01,mada,food_items,STF02
CAFE-20250611-0095,2025-06-11 16:55:06,18.91,credit,coffee_drinks,STF01
CAFE-20250611-0096,2025-06-11 16:57:25,21.36,mada,coffee_drinks,STF02
CAFE-20250611-0097,2025-06-11 17:00:11,35.29,mada,food_items,STF04
CAFE-20250611-0098,2025-06-11 17:06:08,41.05,mada,specialty_drinks,STF03
CAFE-20250611-0099,2025-06-11 17:07:29,21.94,mada,coffee_drinks,STF02
CAFE-20250611-0100,2025-06-11 17:08:11,25.07,mada,specialty_drinks,STF04
CAFE-20250611-0101,2025-06-11 17:09:54,48.89,cash,food_items,STF03
CAFE-20250611-0102,2025-06-11 17:21:43,46.0,mada,combo_meals,STF03
CAFE-20250611-0103,2025-06-11 17:25:39,35.17,cash,food_items,STF05
CAFE-20250611-0104,2025-06-11 17:29:53,22.57,cash,specialty_drinks,STF03
CAFE-20250611-0105,2025-06-11 17:38:19,18.53,mada,coffee_drinks,STF02
CAFE-20250611-0106,2025-06-11 17:39:59,25.15,mada,coffee_drinks,STF01
CAFE-20250611-0107,2025-06-11 17:56:47,37.95,mada,food_items,STF01
CAFE-20250611-0108,2025-06-11 18:18:57,32.1,mada,specialty_drinks,STF03
CAFE-20250611-0109,2025-06-11 18:44:48,13.03,mada,coffee_drinks,STF02
CAFE-20250611-0110,2025-06-11 18:51:12,18.83,mada,coffee_drinks,STF05
CAFE-20250611-0111,2025-06-11 18:56:51,28.33,mada,specialty_drinks,STF05
CAFE-20250611-0112,2025-06-11 19:00:25,27.56,mada,coffee_drinks,STF02
CAFE-20250611-0113,2025-06-11 19:12:04,67.68,cash,combo_meals,STF02
CAFE-20250611-0114,2025-06-11 19:28:20,45.73,mada,combo_meals,STF06
CAFE-20250611-0115,2025-06-11 19:41:25,39.1,mada,combo_meals,STF03
CAFE-20250611-0116,2025-06-11 19:56:51,42.49,mada,specialty_drinks,STF03
CAFE-20250611-0117,2025-06-11 20:46:12,22.73,cash,coffee_drinks,STF02
CAFE-20250611-0118,2025-06-11 20:50:49,23.08,credit,food_items,STF01
CAFE-20250612-0001,2025-06-12 02:29:07,24.88,mada,specialty_drinks,STF02
CAFE-20250612-0002,2025-06-12 05:53:05,37.33,mada,specialty_drinks,STF01
CAFE-20250612-0003,2025-06-12 06:23:52,52.19,mada,combo_meals,STF04
CAFE-20250612-0004,2025-06-12 06:45:49,27.08,cash,food_items,STF05
CAFE-20250612-0005,2025-06-12 07:12:02,22.11,mada,specialty_drinks,STF04
CAFE-20250612-0006,2025-06-12 07:12:45,17.29,mada,coffee_drinks,STF03
CAFE-20250612-0007,2025-06-12 07:22:06,54.85,cash,food_items,STF05
CAFE-20250612-0008,2025-06-12 07:24:12,16.5,mada,coffee_drinks,STF02
CAFE-20250612-0009,2025-06-12 07:25:56,30.42,mada,specialty_drinks,STF03
CAFE-20250612-0010,2025-06-12 07:34:54,12.11,cash,coffee_drinks,STF03
CAFE-20250612-0011,2025-06-12 07:41:08,54.27,cash,food_items,STF01
CAFE-20250612-0012,2025-06-12 07:41:43,13.95,mada,coffee_drinks,STF02
CAFE-20250612-0013,2025-06-12 07:48:05,24.32,cash,coffee_drinks,STF05
CAFE-20250612-0014,2025-06-12 07:49:52,40.57,mada,combo_meals,STF04
CAFE-20250612-0015,2025-06-12 07:50:19,51.21,credit,food_items,STF02
CAFE-20250612-0016,2025-06-12 08:02:50,40.99,cash,specialty_drinks,STF06
CAFE-20250612-0017,2025-06-12 08:09:16,69.01,mada,combo_meals,STF03
CAFE-20250612-0018,2025-06-12 08:13:21,21.08,mada,coffee_drinks,STF01
CAFE-20250612-0019,2025-06-12 08:15:12,18.39,credit,coffee_drinks,STF04
CAFE-20250612-0020,2025-06-12 08:18:36,14.29,mada,coffee_drinks,STF01
CAFE-20250612-0021,2025-06-12 08:22:26,12.79,mada,coffee_drinks,STF02
CAFE-20250612-0022,2025-06-12 08:23:17,20.67,mada,coffee_drinks,STF05
CAFE-20250612-0023,2025-06-12 08:25:04,22.95,mada,coffee_drinks,STF02
CAFE-20250612-0024,2025-06-12 08:37:41,23.53,mada,food_items,STF03
CAFE-20250612-0025,2025-06-12 08:37:44,26.9,mada,specialty_drinks,STF01
CAFE-20250612-0026,2025-06-12 08:38:32,33.92,mada,specialty_drinks,STF06
CAFE-20250612-0027,2025-06-12 08:42:59,12.5,mada,coffee_drinks,STF04
CAFE-20250612-0028,2025-06-12 08:49:56,33.54,mada,specialty_drinks,STF06
CAFE-20250612-0029,2025-06-12 08:50:22,33.98,cash,specialty_drinks,STF02
CAFE-20250612-0030,2025-06-12 09:00:48,16.75,mada,coffee_drinks,STF01
CAFE-20250612-0031,2025-06-12 09:05:53,13.45,mada,coffee_drinks,STF04
CAFE-20250612-0032,2025-06-12 09:08:41,23.52,mada,coffee_drinks,STF05
CAFE-20250612-0033,2025-06-12 09:10:14,42.77,cash,specialty_drinks,STF01
CAFE-20250612-0034,2025-06-12 09:10:38,26.72,cash,food_items,STF02
CAFE-20250612-0035,2025-06-12 09:11:48,25.87,mada,coffee_drinks,STF04
CAFE-20250612-0036,2025-06-12 09:13:21,19.22,mada,coffee_drinks,STF05
CAFE-20250612-0037,2025-06-12 09:24:12,39.23,mada,combo_meals,STF01
CAFE-20250612-0038,2025-06-12 09:24:56,19.59,mada,coffee_drinks,STF02
CAFE-20250612-0039,2025-06-12 09:25:26,32.59,cash,food_items,STF05
CAFE-20250612-0040,2025-06-12 09:27:51,48.54,mada,combo_meals,STF02
CAFE-20250612-0041,2025-06-12 09:29:25,52.58,cash,food_items,STF03
CAFE-20250612-0042,2025-06-12 09:37:01,24.7,mada,coffee_drinks,STF04
CAFE-20250612-0043,2025-06-12 09:39:49,54.2,cash,food_items,STF03
CAFE-20250612-0044,2025-06-12 09:41:17,14.7,mada,coffee_drinks,STF01
CAFE-20250612-0045,2025-06-12 09:41:28,17.17,mada,coffee_drinks,STF06
CAFE-20250612-0046,2025-06-12 09:42:16,19.16,credit,coffee_drinks,STF04
CAFE-20250612-0047,2025-06-12 09:42:24,14.95,mada,coffee_drinks,STF03
CAFE-20250612-0048,2025-06-12 09:48:41,43.24,cash,combo_meals,STF05
CAFE-20250612-0049,2025-06-12 09:51:01,19.83,mada,coffee_drinks,STF01
CAFE-20250612-0050,2025-06-12 10:02:29,43.09,mada,specialty_drinks,STF05
CAFE-20250612-0051,2025-06-12 10:02:45,26.56,credit,specialty_drinks,STF06
CAFE-20250612-0052,2025-06-12 10:11:07,52.16,mada,combo_meals,STF05
CAFE-20250612-0053,2025-06-12 10:31:09,14.86,mada,coffee_drinks,STF02
CAFE-20250612-0054,2025-06-12 10:31:17,27.1,credit,coffee_drinks,STF01
CAFE-20250612-0055,2025-06-12 10:50:12,12.55,mada,coffee_drinks,STF05
CAFE-20250612-0056,2025-06-12 11:25:01,61.36,credit,combo_meals,STF04
CAFE-20250612-0057,2025-06-12 11:25:47,56.12,mada,combo_meals,STF04
CAFE-20250612-0058,2025-06-12 11:35:39,27.99,cash,coffee_drinks,STF04
CAFE-20250612-0059,2025-06-12 11:57:05,39.61,mada,combo_meals,STF03
CAFE-20250612-0060,2025-06-12 12:04:57,24.1,mada,coffee_drinks,STF02
CAFE-20250612-0061,2025-06-12 12:10:13,21.93,mada,coffee_drinks,STF06
CAFE-20250612-0062,2025-06-12 12:12:27,36.66,cash,specialty_drinks,STF03
CAFE-20250612-0063,2025-06-12 12:13:32,54.3,cash,food_items,STF03
CAFE-20250612-0064,2025-06-12 12:18:04,41.72,mada,combo_meals,STF06
CAFE-20250612-0065,2025-06-12 12:21:14,54.76,mada,food_items,STF04
CAFE-20250612-0066,2025-06-12 12:26:40,19.86,mada,food_items,STF04
